flight,image,filename
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035727_0211_T.JPG,DJI_20250323035727_0211_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035729_0212_T.JPG,DJI_20250323035729_0212_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035731_0213_T.JPG,DJI_20250323035731_0213_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035733_0214_T.JPG,DJI_20250323035733_0214_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035735_0215_T.JPG,DJI_20250323035735_0215_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035737_0216_T.JPG,DJI_20250323035737_0216_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035739_0217_T.JPG,DJI_20250323035739_0217_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035741_0218_T.JPG,DJI_20250323035741_0218_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035743_0219_T.JPG,DJI_20250323035743_0219_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035745_0220_T.JPG,DJI_20250323035745_0220_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035747_0221_T.JPG,DJI_20250323035747_0221_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035749_0222_T.JPG,DJI_20250323035749_0222_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035751_0223_T.JPG,DJI_20250323035751_0223_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035753_0224_T.JPG,DJI_20250323035753_0224_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035755_0225_T.JPG,DJI_20250323035755_0225_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035757_0226_T.JPG,DJI_20250323035757_0226_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035759_0227_T.JPG,DJI_20250323035759_0227_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035801_0228_T.JPG,DJI_20250323035801_0228_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035803_0229_T.JPG,DJI_20250323035803_0229_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035805_0230_T.JPG,DJI_20250323035805_0230_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035807_0231_T.JPG,DJI_20250323035807_0231_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035809_0232_T.JPG,DJI_20250323035809_0232_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035811_0233_T.JPG,DJI_20250323035811_0233_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035813_0234_T.JPG,DJI_20250323035813_0234_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035815_0235_T.JPG,DJI_20250323035815_0235_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035817_0236_T.JPG,DJI_20250323035817_0236_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035819_0237_T.JPG,DJI_20250323035819_0237_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035821_0238_T.JPG,DJI_20250323035821_0238_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035823_0239_T.JPG,DJI_20250323035823_0239_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035825_0240_T.JPG,DJI_20250323035825_0240_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035827_0241_T.JPG,DJI_20250323035827_0241_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035829_0242_T.JPG,DJI_20250323035829_0242_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035831_0243_T.JPG,DJI_20250323035831_0243_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035833_0244_T.JPG,DJI_20250323035833_0244_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035835_0245_T.JPG,DJI_20250323035835_0245_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035837_0246_T.JPG,DJI_20250323035837_0246_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035839_0247_T.JPG,DJI_20250323035839_0247_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035841_0248_T.JPG,DJI_20250323035841_0248_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035843_0249_T.JPG,DJI_20250323035843_0249_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035845_0250_T.JPG,DJI_20250323035845_0250_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035847_0251_T.JPG,DJI_20250323035847_0251_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035849_0252_T.JPG,DJI_20250323035849_0252_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035851_0253_T.JPG,DJI_20250323035851_0253_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035853_0254_T.JPG,DJI_20250323035853_0254_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035855_0255_T.JPG,DJI_20250323035855_0255_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035857_0256_T.JPG,DJI_20250323035857_0256_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035859_0257_T.JPG,DJI_20250323035859_0257_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035901_0258_T.JPG,DJI_20250323035901_0258_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035903_0259_T.JPG,DJI_20250323035903_0259_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035905_0260_T.JPG,DJI_20250323035905_0260_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035907_0261_T.JPG,DJI_20250323035907_0261_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035909_0262_T.JPG,DJI_20250323035909_0262_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035911_0263_T.JPG,DJI_20250323035911_0263_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035913_0264_T.JPG,DJI_20250323035913_0264_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035915_0265_T.JPG,DJI_20250323035915_0265_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035917_0266_T.JPG,DJI_20250323035917_0266_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035919_0267_T.JPG,DJI_20250323035919_0267_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035921_0268_T.JPG,DJI_20250323035921_0268_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035923_0269_T.JPG,DJI_20250323035923_0269_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035925_0270_T.JPG,DJI_20250323035925_0270_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035927_0271_T.JPG,DJI_20250323035927_0271_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035929_0272_T.JPG,DJI_20250323035929_0272_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035931_0273_T.JPG,DJI_20250323035931_0273_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035933_0274_T.JPG,DJI_20250323035933_0274_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035935_0275_T.JPG,DJI_20250323035935_0275_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035937_0276_T.JPG,DJI_20250323035937_0276_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035939_0277_T.JPG,DJI_20250323035939_0277_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035941_0278_T.JPG,DJI_20250323035941_0278_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035943_0279_T.JPG,DJI_20250323035943_0279_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035945_0280_T.JPG,DJI_20250323035945_0280_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035947_0281_T.JPG,DJI_20250323035947_0281_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035949_0282_T.JPG,DJI_20250323035949_0282_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035951_0283_T.JPG,DJI_20250323035951_0283_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035953_0284_T.JPG,DJI_20250323035953_0284_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035955_0285_T.JPG,DJI_20250323035955_0285_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041106_0081_T.JPG,DJI_20250323041106_0081_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041108_0082_T.JPG,DJI_20250323041108_0082_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041110_0083_T.JPG,DJI_20250323041110_0083_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041112_0084_T.JPG,DJI_20250323041112_0084_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041114_0085_T.JPG,DJI_20250323041114_0085_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041116_0086_T.JPG,DJI_20250323041116_0086_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041118_0087_T.JPG,DJI_20250323041118_0087_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041120_0088_T.JPG,DJI_20250323041120_0088_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041122_0089_T.JPG,DJI_20250323041122_0089_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041124_0090_T.JPG,DJI_20250323041124_0090_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041126_0091_T.JPG,DJI_20250323041126_0091_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041128_0092_T.JPG,DJI_20250323041128_0092_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041130_0093_T.JPG,DJI_20250323041130_0093_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041132_0094_T.JPG,DJI_20250323041132_0094_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041134_0095_T.JPG,DJI_20250323041134_0095_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041136_0096_T.JPG,DJI_20250323041136_0096_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041138_0097_T.JPG,DJI_20250323041138_0097_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041140_0098_T.JPG,DJI_20250323041140_0098_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041142_0099_T.JPG,DJI_20250323041142_0099_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041144_0100_T.JPG,DJI_20250323041144_0100_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041146_0101_T.JPG,DJI_20250323041146_0101_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041148_0102_T.JPG,DJI_20250323041148_0102_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041150_0103_T.JPG,DJI_20250323041150_0103_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041152_0104_T.JPG,DJI_20250323041152_0104_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041154_0105_T.JPG,DJI_20250323041154_0105_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041156_0106_T.JPG,DJI_20250323041156_0106_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041158_0107_T.JPG,DJI_20250323041158_0107_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041200_0108_T.JPG,DJI_20250323041200_0108_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041202_0109_T.JPG,DJI_20250323041202_0109_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041204_0110_T.JPG,DJI_20250323041204_0110_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041206_0111_T.JPG,DJI_20250323041206_0111_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041208_0112_T.JPG,DJI_20250323041208_0112_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041210_0113_T.JPG,DJI_20250323041210_0113_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041212_0114_T.JPG,DJI_20250323041212_0114_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041214_0115_T.JPG,DJI_20250323041214_0115_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041216_0116_T.JPG,DJI_20250323041216_0116_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041218_0117_T.JPG,DJI_20250323041218_0117_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041220_0118_T.JPG,DJI_20250323041220_0118_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041222_0119_T.JPG,DJI_20250323041222_0119_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041224_0120_T.JPG,DJI_20250323041224_0120_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041226_0121_T.JPG,DJI_20250323041226_0121_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041228_0122_T.JPG,DJI_20250323041228_0122_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041230_0123_T.JPG,DJI_20250323041230_0123_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041232_0124_T.JPG,DJI_20250323041232_0124_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041234_0125_T.JPG,DJI_20250323041234_0125_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041236_0126_T.JPG,DJI_20250323041236_0126_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041238_0127_T.JPG,DJI_20250323041238_0127_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041240_0128_T.JPG,DJI_20250323041240_0128_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041242_0129_T.JPG,DJI_20250323041242_0129_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041244_0130_T.JPG,DJI_20250323041244_0130_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041246_0131_T.JPG,DJI_20250323041246_0131_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041248_0132_T.JPG,DJI_20250323041248_0132_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041250_0133_T.JPG,DJI_20250323041250_0133_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041252_0134_T.JPG,DJI_20250323041252_0134_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041254_0135_T.JPG,DJI_20250323041254_0135_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041256_0136_T.JPG,DJI_20250323041256_0136_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041258_0137_T.JPG,DJI_20250323041258_0137_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041300_0138_T.JPG,DJI_20250323041300_0138_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041302_0139_T.JPG,DJI_20250323041302_0139_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041304_0140_T.JPG,DJI_20250323041304_0140_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041306_0141_T.JPG,DJI_20250323041306_0141_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041308_0142_T.JPG,DJI_20250323041308_0142_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041310_0143_T.JPG,DJI_20250323041310_0143_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041312_0144_T.JPG,DJI_20250323041312_0144_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041314_0145_T.JPG,DJI_20250323041314_0145_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041316_0146_T.JPG,DJI_20250323041316_0146_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041318_0147_T.JPG,DJI_20250323041318_0147_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041320_0148_T.JPG,DJI_20250323041320_0148_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041322_0149_T.JPG,DJI_20250323041322_0149_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041324_0150_T.JPG,DJI_20250323041324_0150_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041326_0151_T.JPG,DJI_20250323041326_0151_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323041328_0152_T.JPG,DJI_20250323041328_0152_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203716_0001_T.JPG,DJI_20250329203716_0001_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203718_0002_T.JPG,DJI_20250329203718_0002_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203720_0003_T.JPG,DJI_20250329203720_0003_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203722_0004_T.JPG,DJI_20250329203722_0004_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203726_0006_T.JPG,DJI_20250329203726_0006_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203728_0007_T.JPG,DJI_20250329203728_0007_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203730_0008_T.JPG,DJI_20250329203730_0008_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203732_0009_T.JPG,DJI_20250329203732_0009_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203734_0010_T.JPG,DJI_20250329203734_0010_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203736_0011_T.JPG,DJI_20250329203736_0011_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203738_0012_T.JPG,DJI_20250329203738_0012_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203740_0013_T.JPG,DJI_20250329203740_0013_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203742_0014_T.JPG,DJI_20250329203742_0014_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203744_0015_T.JPG,DJI_20250329203744_0015_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203746_0016_T.JPG,DJI_20250329203746_0016_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203748_0017_T.JPG,DJI_20250329203748_0017_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203750_0018_T.JPG,DJI_20250329203750_0018_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203752_0019_T.JPG,DJI_20250329203752_0019_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203754_0020_T.JPG,DJI_20250329203754_0020_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203756_0021_T.JPG,DJI_20250329203756_0021_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203758_0022_T.JPG,DJI_20250329203758_0022_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203800_0023_T.JPG,DJI_20250329203800_0023_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203802_0024_T.JPG,DJI_20250329203802_0024_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203804_0025_T.JPG,DJI_20250329203804_0025_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203806_0026_T.JPG,DJI_20250329203806_0026_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203808_0027_T.JPG,DJI_20250329203808_0027_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203810_0028_T.JPG,DJI_20250329203810_0028_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203812_0029_T.JPG,DJI_20250329203812_0029_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203814_0030_T.JPG,DJI_20250329203814_0030_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203816_0031_T.JPG,DJI_20250329203816_0031_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203818_0032_T.JPG,DJI_20250329203818_0032_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203820_0033_T.JPG,DJI_20250329203820_0033_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203822_0034_T.JPG,DJI_20250329203822_0034_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203824_0035_T.JPG,DJI_20250329203824_0035_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203826_0036_T.JPG,DJI_20250329203826_0036_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203828_0037_T.JPG,DJI_20250329203828_0037_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203830_0038_T.JPG,DJI_20250329203830_0038_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203832_0039_T.JPG,DJI_20250329203832_0039_T.JPG
Flight04,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight04/DJI_20250329203834_0040_T.JPG,DJI_20250329203834_0040_T.JPG
